LR_Prob,RF_Prob,XGB_Prob
0.06959639940931014,0.08,0.007999164
0.032070793147185535,0.02,0.004030171
0.6652112960337828,0.55,0.5804302
0.7185674820149007,0.55,0.61347085
0.03426869329577764,0.04,0.002501937
0.2291765039944126,0.15,0.10708605
0.009998649930819191,0.0,0.0018426401
0.3451963764135043,0.38,0.7566872
0.11976254737535244,0.01,0.0010903038
0.7446180982468006,0.71,0.9090359
0.13007657997205255,0.08,0.08722445
0.6224388104448778,0.2,0.5367214
0.38751649786449893,0.2,0.22449866
0.42388670414514396,0.26,0.41741803
0.6199625254398936,0.36,0.3573736
0.8661240549669375,0.48,0.6266034
0.0787203152254778,0.0,0.010490486
0.07460245599753985,0.03,0.004933547
0.4107153486840027,0.29,0.3509656
0.3058686454870989,0.07,0.16562842
0.6697467343712864,0.35,0.6720834
0.7519047602786648,0.27,0.27763227
0.38750539290633085,0.16,0.1722436
0.1250798764309537,0.05,0.025533648
0.6993059447355401,0.36,0.10355412
0.21767231450729718,0.1,0.025095925
0.04317698628170962,0.0,0.0007356051
0.7417839425452711,0.33,0.40925828
0.7654251516015737,0.7,0.65537864
0.13364267915300743,0.07,0.0072996677
0.6491911277932879,0.51,0.48563612
0.32812851519777675,0.07,0.017170092
0.6743850367012767,0.25,0.46390277
0.8333954330374479,0.73,0.7751312
0.048229285622467415,0.02,0.0026621886
0.09492952901580114,0.04,0.018576678
0.6797085590028125,0.64,0.4265366
0.3884923083808785,0.22,0.031701233
0.6701354924755959,0.22,0.46065
0.20136055050034973,0.08,0.032055248
0.7371260679456867,0.48,0.28593177
0.7811593918126096,0.38,0.17817195
0.024377125089389415,0.01,0.0070803496
0.21270837957560265,0.03,0.0230882
0.45235830274831945,0.14,0.018123545
0.35946546500636745,0.31,0.42509592
0.03518584468777277,0.03,0.0064542308
0.1255366308739867,0.05,0.0018997145
0.623987771157119,0.2,0.20111862
0.04349387675117426,0.0,0.0028552522
0.46749612939692464,0.26,0.21691325
0.17265303456613368,0.08,0.028894935
0.7934004488835084,0.74,0.8984563
0.4212615664001075,0.09,0.1531637
0.7810299965889403,0.71,0.5986829
0.3258203846269063,0.28,0.113914385
0.3327539830147462,0.07,0.05890821
0.0461309348160765,0.01,0.013969208
0.7943485009506712,0.64,0.65707785
0.22130381968980448,0.05,0.015159292
0.06941393195004521,0.07,0.015368487
0.684822986918321,0.54,0.38358712
0.6192505873120967,0.34,0.17211227
0.3679628064759307,0.13,0.11017774
0.3804340152826975,0.17,0.08930497
0.5381376088445857,0.3,0.096314855
0.2999515992337302,0.12,0.19043662
0.6801868755238264,0.47,0.44400483
0.006369499764923657,0.0,0.0007642414
0.8297307751270229,0.82,0.5988749
0.8610056423037896,1.0,0.88528234
0.04328791685153261,0.0,0.0013191202
0.5119281009128308,0.32,0.33415976
0.11330097843886616,0.12,0.049076896
0.10704554545903473,0.19,0.04895755
0.492070982572546,0.31,0.23074152
0.4765550571630426,0.36734254368143027,0.39106658
0.3893711171689835,0.2,0.2749189
0.666288572375706,0.7,0.7651046
0.03820072965949963,0.04,0.025229681
0.2791675894819166,0.15,0.2500643
0.1661015948104672,0.06,0.0063194293
0.7892021550454352,0.57,0.7047421
0.766796076015443,0.36,0.5817946
0.01937012172072805,0.03,0.008242718
0.5388434771718159,0.27,0.119485274
0.5210842957902685,0.26,0.28803852
0.4452231375022031,0.15,0.2483967
0.6758600820274805,0.32,0.15957442
0.8180573334627003,0.78,0.9097267
0.24712011256330527,0.19,0.03707399
0.04688968151695023,0.01,0.0017022938
0.018531945568380188,0.01,0.028461905
0.10509097277957041,0.0,0.0018270374
0.09283409637077292,0.05,0.14834723
0.3956327066942022,0.12,0.03876902
0.3102705640404216,0.26,0.23563765
0.6144738736963262,0.54,0.64637715
0.1732237967865519,0.07,0.08357093
0.6834236375520921,0.34,0.041100454
0.017083747263162388,0.0,0.0018002319
0.7832447743980816,0.43,0.3651663
0.07514077644287309,0.02,0.0058572916
0.8801238219975438,0.85,0.6440147
0.10839196425867227,0.1,0.009531566
0.6712756757855999,0.64,0.48212656
0.863814754391843,0.75,0.68958586
0.01808871096603197,0.01,0.0051461956
0.05551194071422429,0.01,0.0014882088
0.012541488884150862,0.0,0.0015726914
0.8330761500670618,0.55,0.71863997
0.8822076547704645,0.89,0.8523901
0.6068981795229943,0.38,0.25345132
0.14267509952249252,0.11,0.005866581
0.7708030300511841,0.49,0.6320109
0.8380364722541769,0.93,0.9245679
0.6982607231840529,0.66,0.5004859
0.15275392563116177,0.01,0.015310445
0.5458774903828496,0.29,0.56919456
0.01930783241156011,0.02,0.079340145
0.8178336829783195,0.8,0.78676254
0.6784799986577558,0.18,0.097104296
0.18299853692783816,0.08,0.021333756
0.4620709816291251,0.47,0.20837997
0.4404422261861023,0.22,0.25061294
0.6506866403684164,0.25,0.16932778
0.005851133929773603,0.0,0.00084033585
0.005560348222663423,0.0,0.00045737435
0.9128249901633396,0.93,0.91627324
0.0701012571717355,0.05,0.0380743
0.1244656947322616,0.01,0.006303567
0.07670582467304636,0.0,0.0020275975
0.555773759191796,0.11,0.106257245
0.17200795280644876,0.11,0.042405892
0.4640277058633632,0.21,0.16605388
0.8527490322908823,0.77,0.8313056
0.1414574082278634,0.1,0.05697047
0.05743374955935179,0.02,0.0010139433
0.620901148698549,0.15,0.21067901
0.6699921875474983,0.38,0.37630737
0.27695937399139847,0.08,0.029336791
0.10962302771711681,0.05,0.11231594
0.1668419788763616,0.37,0.61881983
0.8491746702257515,0.97,0.8829641
0.2868619850918699,0.1,0.15449783
0.39847209301448416,0.2,0.16240816
0.11272443269918056,0.03,0.00889991
0.6879420182857827,0.29,0.3696135
0.6129699663216842,0.14,0.16407926
0.8531963303591787,0.58,0.6118249
0.3758466185135352,0.05,0.05894254
0.07983570186794324,0.0,0.00082978565
0.6163842140363928,0.51,0.34230506
0.02341250570344569,0.0,0.019711217
0.01963616597380447,0.02,0.0003028137
0.018253498066568258,0.0,0.000119836375
0.050390174456758315,0.0,0.00011705422
0.04493214901108382,0.06,0.0067026597
0.8503200705579881,0.62,0.8713698
0.25528449848192764,0.26,0.11125733
0.7757656611128236,0.84,0.8081983
0.7557016327978043,0.39,0.5499041
0.7235289090571556,0.49,0.43983302
0.012268973802664982,0.01,0.013071013
0.0919169339666115,0.04,0.01043543
0.4054062235523821,0.36,0.38261077
0.0933284845929889,0.01,0.002378635
0.7486071845764748,0.59,0.78084713
0.8785666952406469,0.99,0.931368
0.7133963422896763,0.1,0.3256084
0.8270545373064857,0.39,0.4400608
0.027811654158761717,0.02,0.000645429
0.6184161334081862,0.26,0.25026944
0.39430613203514736,0.24,0.17649594
0.8433342276844057,0.82,0.45457053
0.872818375812869,0.81,0.8635536
0.019131033748841,0.0,0.00053881155
0.6749755694765891,0.32,0.46390277
0.09925554547624407,0.05,0.01579937
0.17827871544169646,0.08,0.016518135
0.32974529171530387,0.12,0.15965839
0.01882274159129167,0.05,0.0023855825
0.6408387668641915,0.62,0.65755326
0.8798254692072214,0.51,0.7073294
0.4505614698609665,0.29,0.047063835
0.7872984305393965,0.41,0.6641781
0.32963602366652356,0.23,0.29274848
0.15066595131607866,0.06,0.16380405
0.47489737620229133,0.23,0.13654782
0.608448349742014,0.23,0.24537036
0.6888325844569932,0.52,0.4091987
0.0577166987597138,0.02,0.0031429422
0.8233800095717486,0.79,0.4143562
0.2060869657623283,0.08,0.022293579
0.22313142016451956,0.2,0.06110251
0.05239919747234926,0.02,0.02938806
0.8838817355335226,1.0,0.9226487
0.8275719833929712,0.56,0.7220154
0.3049474987229804,0.27,0.097726576
0.0391063608914248,0.01,0.0047373874
0.028284718251889236,0.0,0.0022590377
0.39939918750924,0.36684786474768266,0.44964483
0.01070658122921954,0.0,0.0063833254
0.07243820929772865,0.02,0.10267339
0.21155744791114614,0.03,0.047074817
0.010318977999294472,0.0,0.00032401053
0.508884950327732,0.45,0.28070226
0.5627270400323764,0.34,0.34480578
0.2698819304093105,0.06,0.014858113
0.8065544937849404,0.38,0.5297222
0.8420255745954538,0.77,0.9392253
0.5054106694974801,0.15,0.39238328
0.1335665434906036,0.07,0.007954782
0.013323347458543628,0.04,0.02356602
0.7153697720862194,0.5,0.34297794
0.4982912181660695,0.29,0.29955885
0.4987386271014775,0.2,0.12551025
0.4974580029602204,0.59,0.829766
0.006169246184962616,0.0,0.00072786206
0.8780634724548284,0.85,0.8831289
0.029679971181050802,0.02,0.0063258554
0.04275377785540487,0.08,0.002679172
0.8571747236195324,0.85,0.9217248
0.1978577345577068,0.29,0.12619562
0.00713120001677545,0.02,0.0003891525
0.2173683789221484,0.14,0.050176162
0.750012669165022,0.65,0.43590102
0.01424216773552068,0.01,0.00073688204
0.3969814129826204,0.7790556427265557,0.4450391
0.643166080359897,0.26,0.17754157
0.7488235725643517,0.87,0.8948431
0.7696961755700947,0.57,0.7781983
0.5159099397090801,0.23,0.2792238
0.5515537348972609,0.31,0.2880293
0.12368687355781968,0.04,0.0070516816
0.7507520490736428,0.17,0.22708581
0.6058218078336831,0.2,0.18059687
0.8213571007929837,0.88,0.8886914
0.5134547548442212,0.26,0.061915595
0.056985651080890404,0.26,0.18329823
0.3258714573675813,0.2,0.23399353
0.7659457318532897,0.84,0.8264188
0.6958420882216629,0.22,0.15823609
0.6709661189462093,0.33,0.4997981
0.4375613167995336,0.16,0.021889498
0.17831920739182378,0.12,0.030720249
0.6327075426121476,0.23,0.15655993
0.8159793519198398,0.47,0.611984
0.5434649703964191,0.38,0.36296126
0.05582195495764748,0.06,0.013067395
0.7454843951580062,0.34,0.24856378
0.31646282101025125,0.19,0.15816088
0.7718739204935583,0.28,0.5796399
0.03864768231273646,0.01,0.0015080179
0.1394609383262033,0.11,0.044347968
0.03665537624041431,0.05,0.10239563
0.7891266496596774,0.35,0.2399735
0.39546241204417515,0.13,0.020247731
0.84776705172535,0.74,0.92551655
0.473201480394488,0.16,0.09576531
0.8637081962908819,0.77,0.86152273
0.09053764855073922,0.03,0.0102649825
0.7460144091127219,0.27,0.26698896
0.7242439567042137,0.18,0.45784253
0.01704380236461691,0.01,0.00013778136
0.049140589216880776,0.01,0.0014991545
0.43954778309459347,0.21,0.40135175
0.29758402629879777,0.15,0.036030475
0.8107052641848077,0.26,0.4554932
0.03790064777739362,0.01,0.0041067316
0.4897147485344348,0.27,0.24748269
0.011618812350400645,0.01,0.0011439589
0.5183413866589234,0.19,0.08641983
0.7513868338610337,0.43,0.64940387
0.09688192843919521,0.13,0.008287259
0.866436677966325,0.89,0.9539373
0.1946913475289275,0.27,0.16733076
0.7583859494795583,0.34,0.28106192
0.45059596309637157,0.6,0.69437635
0.6020729528167801,0.31,0.2877539
0.38024520773220716,0.2,0.09548525
0.039460892457958543,0.0,0.004552309
0.37830502527200177,0.05,0.00796151
0.8585736183718472,0.8,0.82558334
0.017437192246811208,0.0,0.018257266
0.5233941130870225,0.26,0.10491788
0.27756377174899255,0.01,0.0074874773
0.5288808829535994,0.2,0.24439178
0.5143265943684212,0.32,0.121888384
0.09386919754555693,0.08,0.042897545
0.012563762204222019,0.0,0.0013135312
0.008363073787503663,0.0,0.032073576
0.632874226050326,0.82,0.5892628
0.8134798882516697,0.53,0.6318321
0.4164558187669272,0.11,0.030863049
0.4271274121755064,0.31,0.25602335
0.7319958213746492,0.52,0.4927153
0.8748353925226203,0.82,0.39431757
0.01389387861684528,0.02,0.0039412566
0.44770906551756046,0.27,0.11969791
0.8570377678321801,0.93,0.85334843
0.7064615967075787,0.5,0.59872967
0.28067656942362257,0.12,0.047660183
0.07073129589549951,0.05,0.016125381
0.7360066670514571,0.64,0.6059262
0.1972615052751094,0.11,0.018965479
0.8376265194644337,0.42,0.80247086
0.023072486346296904,0.0,0.004104763
0.17024379322504604,0.01,0.0017006699
0.004096503900864673,0.0,0.0006398378
0.01150323971740904,0.01,0.0003261095
0.3942495256637563,0.16,0.018778991
0.7410599896844874,0.63,0.5836609
0.018231291489661693,0.0,0.00014986498
0.2724386770273781,0.09,0.112037666
0.7391758323706638,0.41,0.21523088
0.17500350412082094,0.01,0.0010017834
0.8794017432294057,0.63,0.51993614
0.005973473036716211,0.0,0.00040430453
0.8480653297097261,0.56,0.30139872
0.03922924476690746,0.0,0.004570928
0.8025870977742512,0.68,0.80942124
0.39665942005472526,0.06978128942840751,0.1193078
0.6250710155024962,0.33,0.46156582
0.29790943566096606,0.26,0.13571453
0.24812211160725697,0.05,0.006230861
0.49964290645533443,0.31,0.23471282
0.39230564966121806,0.18,0.1728159
